BDU,VEDAS
BDU:2014-00343,-2.1000000000048757e-06
BDU:2014-00419,-5.0999999999801204e-06
BDU:2014-00306,0.0
BDU:2014-00408,-5.999999999894978e-07
BDU:2014-00402,0.0
BDU:2014-00353,-1.4999999999876223e-06
BDU:2014-00349,-2.1000000000048757e-06
BDU:2014-00452,-2.2000000000077513e-06
BDU:2014-00275,0.0
BDU:2014-00456,-2.2000000000077513e-06
BDU:2014-00280,0.0
BDU:2014-00174,0.0
BDU:2014-00409,-7.00000000020129e-07
BDU:2014-00304,2.0999999999493646e-06
BDU:2014-00446,-1.4999999999876223e-06
BDU:2014-00403,0.0
BDU:2014-00362,0.0
BDU:2014-00160,0.0
BDU:2014-00443,-2.2000000000077513e-06
BDU:2014-00459,-2.2000000000077513e-06
BDU:2014-00356,-2.2000000000077513e-06
BDU:2014-00364,0.0
BDU:2014-00340,-2.2000000000077513e-06
BDU:2014-00307,0.0
BDU:2014-00321,0.0
BDU:2014-00418,-5.0999999999801204e-06
BDU:2014-00471,-5.0999999999801204e-06
BDU:2014-00450,-2.2000000000077513e-06
BDU:2014-00365,0.0
BDU:2014-00432,-2.1000000000048757e-06
BDU:2014-00468,-2.0999999999493646e-06
BDU:2014-00469,-2.1999999999799957e-06
BDU:2014-00415,0.0
BDU:2014-00310,0.0
BDU:2014-00332,-6.000000000172534e-07
BDU:2014-00347,-2.2000000000077513e-06
BDU:2014-00427,-2.2000000000077513e-06
BDU:2014-00421,-5.0999999999801204e-06
BDU:2014-00195,-5.000000000143778e-07
BDU:2014-00447,-2.2000000000077513e-06
BDU:2014-00366,0.0
BDU:2014-00354,-2.2000000000077513e-06
BDU:2014-00414,0.0
BDU:2014-00423,-5.100000000035632e-06
BDU:2014-00429,-2.2000000000077513e-06
BDU:2014-00479,-2.1000000000048757e-06
BDU:2014-00344,-2.2000000000077513e-06
BDU:2014-00373,3.000000000086267e-07
BDU:2014-00451,-2.2000000000077513e-06
BDU:2015-00107,0.0
BDU:2014-00454,-2.2000000000077513e-06
BDU:2014-00315,0.0
BDU:2014-00316,0.0
BDU:2014-00279,-1.4999999999876223e-06
BDU:2015-00110,0.0
BDU:2015-00004,-5.0999999999801204e-06
BDU:2014-00314,0.0
BDU:2014-00379,0.0
BDU:2014-00352,-2.2000000000077513e-06
BDU:2015-00112,0.0
BDU:2014-00464,-5.0999999999801204e-06
BDU:2014-00458,-2.2000000000077513e-06
BDU:2015-00006,-2.19999999995224e-06
BDU:2014-00428,-2.2000000000077513e-06
BDU:2014-00311,0.0
BDU:2014-00200,-7.00000000020129e-07
BDU:2014-00328,-3.000000000086267e-07
BDU:2014-00363,0.0
BDU:2014-00467,-2.0999999999493646e-06
BDU:2014-00442,-2.1000000000048757e-06
BDU:2014-00462,-2.2000000000077513e-06
BDU:2014-00179,1.0000000000287557e-07
BDU:2014-00384,0.0
BDU:2014-00387,0.0
BDU:2014-00187,0.0
BDU:2014-00390,-5.999999999617422e-07
BDU:2014-00431,-2.2000000000077513e-06
BDU:2014-00324,-9.000000000813912e-07
BDU:2015-00113,0.0
BDU:2014-00473,-8.000000000008e-06
BDU:2014-00466,-1.4999999999876223e-06
BDU:2014-00185,0.0
BDU:2014-00438,-4.999999999977245e-06
BDU:2014-00380,0.0
BDU:2014-00188,0.0
BDU:2014-00348,-2.2000000000077513e-06
BDU:2014-00426,-2.2000000000077513e-06
BDU:2014-00186,0.0
BDU:2014-00318,0.0
BDU:2014-00401,0.0
BDU:2014-00436,-2.2000000000077513e-06
BDU:2014-00405,-5.000000000143778e-07
BDU:2014-00399,0.0
BDU:2015-00012,-2.19999999995224e-06
BDU:2014-00099,-6.0599999999966236e-05
BDU:2015-00101,-1.4999999999876223e-06
BDU:2015-00100,-6.000000000172534e-07
BDU:2014-00339,0.0021333000000000046
BDU:2014-00192,0.0
BDU:2014-00303,0.0
BDU:2014-00367,0.0
BDU:2014-00475,-2.2000000000077513e-06
BDU:2014-00194,0.0
BDU:2014-00410,0.0
BDU:2014-00308,0.0
BDU:2014-00284,0.0
BDU:2014-00305,0.0
BDU:2014-00483,-2.2000000000077513e-06
BDU:2015-00104,0.0
BDU:2015-00109,0.0
BDU:2014-00289,0.0
BDU:2014-00346,-2.2000000000077513e-06
BDU:2014-00417,-5.0999999999801204e-06
BDU:2014-00374,3.000000000086267e-07
BDU:2015-00108,0.0
BDU:2014-00313,0.0
BDU:2014-00378,0.0
BDU:2014-00290,0.0
BDU:2014-00299,0.0
BDU:2014-00281,0.0
BDU:2014-00357,-2.2000000000077513e-06
BDU:2014-00407,-6.000000000172534e-07
BDU:2014-00286,0.0
BDU:2014-00386,-2.1000000000048757e-06
BDU:2014-00296,0.0
BDU:2014-00470,-2.1999999999799957e-06
BDU:2014-00424,-5.200000000010752e-06
BDU:2015-00005,-5.0999999999801204e-06
BDU:2015-00009,-5.100000000035632e-06
BDU:2015-00099,-6.000000000172534e-07
BDU:2014-00372,3.000000000086267e-07
BDU:2014-00389,0.0
BDU:2014-00350,-2.2000000000077513e-06
BDU:2014-00325,-8.999999999703689e-07
BDU:2014-00412,0.0
BDU:2014-00449,-2.2000000000077513e-06
BDU:2015-00013,-2.19999999995224e-06
BDU:2014-00453,-2.2000000000077513e-06
BDU:2015-00010,-3.4999999999341114e-06
BDU:2014-00329,-3.000000000086267e-07
BDU:2014-00322,0.0
BDU:2014-00474,-8.000000000008e-06
BDU:2015-00014,-2.2000000000077513e-06
BDU:2014-00293,0.0
BDU:2014-00478,-2.2000000000077513e-06
BDU:2014-00465,-1.4999999999876223e-06
BDU:2014-00398,0.0
BDU:2014-00382,0.0
BDU:2014-00330,-2.2000000000077513e-06
BDU:2014-00302,0.0
BDU:2014-00301,0.0
BDU:2014-00345,-2.19999999995224e-06
BDU:2014-00351,-2.1000000000048757e-06
BDU:2014-00327,-6.000000000172534e-07
BDU:2014-00437,-4.999999999977245e-06
BDU:2014-00278,-1.4999999999876223e-06
BDU:2014-00371,3.000000000086267e-07
BDU:2015-00003,-5.200000000010752e-06
BDU:2014-00191,3.399999999986747e-06
BDU:2014-00482,-2.2000000000077513e-06
BDU:2014-00197,0.0
BDU:2014-00385,0.0
BDU:2014-00484,-2.2000000000077513e-06
BDU:2015-00102,-4.0000000001150227e-07
BDU:2014-00375,3.000000000086267e-07
BDU:2014-00193,0.0
BDU:2014-00337,0.0
BDU:2015-00007,-2.19999999995224e-06
BDU:2014-00476,-2.2000000000077513e-06
BDU:2014-00393,-5.000000000143778e-07
BDU:2014-00411,0.0
BDU:2014-00381,0.0
BDU:2014-00391,-6.000000000172534e-07
BDU:2015-00011,-3.4999999999341114e-06
BDU:2014-00383,0.0
BDU:2014-00320,-0.0005151999999999379
BDU:2015-00001,-2.2000000000077513e-06
BDU:2015-00097,-2.1000000000048757e-06
BDU:2014-00397,0.0
BDU:2015-00015,-2.2000000000077513e-06
BDU:2014-00369,0.0
BDU:2014-00377,0.0
BDU:2015-00114,0.0
BDU:2014-00370,0.0
BDU:2014-00319,0.0
BDU:2014-00444,-2.2000000000077513e-06
BDU:2014-00440,-5.100000000035632e-06
BDU:2014-00422,-5.100000000035632e-06
BDU:2014-00297,0.0
BDU:2014-00285,0.0
BDU:2014-00288,0.0
BDU:2014-00448,-2.2000000000077513e-06
BDU:2014-00455,-2.2000000000077513e-06
BDU:2014-00457,-2.2000000000077513e-06
BDU:2014-00342,-5.0999999999801204e-06
BDU:2014-00461,-2.2000000000077513e-06
BDU:2014-00463,-5.0999999999801204e-06
BDU:2014-00460,-2.2000000000077513e-06
BDU:2014-00335,-0.0028156999999999766
BDU:2014-00359,-2.2000000000077513e-06
BDU:2014-00360,-2.2000000000077513e-06
BDU:2014-00361,-2.1000000000048757e-06
BDU:2014-00355,-2.2000000000077513e-06
BDU:2014-00358,-2.2000000000077513e-06
BDU:2014-00477,-2.2000000000077513e-06
BDU:2014-00472,-5.0999999999801204e-06
BDU:2015-00098,-2.1000000000048757e-06
BDU:2014-00196,0.0
BDU:2015-00103,-1.5999999999349868e-06
BDU:2014-00282,0.0
BDU:2014-00480,-2.1000000000048757e-06
BDU:2014-00485,-2.2000000000077513e-06
BDU:2014-00376,0.0
BDU:2015-00002,-5.200000000010752e-06
BDU:2015-00008,-5.100000000035632e-06
BDU:2015-00111,0.0
BDU:2014-00198,0.0
BDU:2014-00199,-5.999999999617422e-07
BDU:2014-00368,0.0
BDU:2015-00105,0.0
BDU:2014-00388,0.0
BDU:2014-00392,-5.999999999894978e-07
BDU:2014-00394,0.0
BDU:2014-00396,-5.999999999617422e-07
BDU:2014-00395,-6.000000000172534e-07
BDU:2014-00283,0.0
BDU:2014-00287,0.0
BDU:2014-00292,0.0
BDU:2014-00298,0.0
BDU:2014-00300,0.0
BDU:2014-00291,0.0
BDU:2015-00132,0.0
BDU:2015-00128,0.0
BDU:2015-00125,0.0
BDU:2015-00123,0.0
BDU:2015-00119,0.0
BDU:2015-00141,0.0
BDU:2015-00134,0.0
BDU:2015-00174,2.0000000000575113e-07
BDU:2015-00142,0.0
BDU:2015-00135,0.0
BDU:2015-00120,0.0
BDU:2015-00130,-2.19999999995224e-06
BDU:2015-00121,0.0
BDU:2015-00117,0.0
BDU:2015-00129,-2.9999999995311555e-07
BDU:2015-00118,0.0
BDU:2015-00137,0.0
BDU:2015-00171,-1.0000000000287557e-06
BDU:2015-00133,0.0
BDU:2015-00168,0.0
BDU:2015-00163,0.0
BDU:2015-00162,0.0
BDU:2015-00185,0.0
BDU:2015-00138,0.0
BDU:2015-00181,0.0
BDU:2015-00175,0.0
BDU:2015-00139,0.0
BDU:2015-00165,0.0
BDU:2015-00196,1.1399999999994748e-05
BDU:2015-00170,0.0
BDU:2015-00136,0.0
BDU:2015-00150,0.0007391999999999399
BDU:2015-00143,0.0
BDU:2015-00149,0.0
BDU:2015-00153,0.0
BDU:2015-00172,0.0
BDU:2015-00122,0.0
BDU:2015-00147,0.0
BDU:2015-00161,0.0
BDU:2015-00192,-7.00000000020129e-07
BDU:2015-00187,0.0
BDU:2015-00200,0.0
BDU:2015-00201,0.0
BDU:2015-00209,2.0299999999973117e-05
BDU:2015-00179,0.0
BDU:2015-00166,0.0
BDU:2015-00144,0.0
BDU:2015-00197,1.1399999999994748e-05
BDU:2015-00178,0.0
BDU:2015-00210,3.310000000000812e-05
BDU:2015-00203,0.0
BDU:2015-00214,-5.200000000010752e-06
BDU:2015-00204,-1.4999999999876223e-06
BDU:2015-00208,3.310000000000812e-05
BDU:2015-00191,-1.4999999999876223e-06
BDU:2015-00152,2.4399999999924482e-05
BDU:2015-00180,0.0
BDU:2015-00184,0.0
BDU:2015-00182,0.0
BDU:2015-00158,0.0
BDU:2015-00211,-2.2000000000077513e-06
BDU:2015-00212,-2.2000000000077513e-06
BDU:2015-00148,2.4399999999924482e-05
BDU:2015-00205,0.0
BDU:2015-00206,-1.600000000046009e-06
BDU:2015-00207,3.310000000000812e-05
BDU:2015-00198,6.900000000004125e-06
BDU:2015-00155,0.0
BDU:2015-00173,0.0
BDU:2015-00164,0.0
BDU:2015-00188,0.0
BDU:2015-00213,-5.200000000010752e-06
BDU:2015-00202,0.0
BDU:2015-00145,0.0
BDU:2015-00193,0.0
BDU:2015-00159,0.0
BDU:2015-00116,0.0
BDU:2015-00126,0.0
BDU:2015-00146,0.0
BDU:2015-00127,0.0
BDU:2015-00160,0.0
BDU:2015-00176,0.0
BDU:2015-00194,0.0
BDU:2015-00124,0.0
BDU:2015-00131,-2.19999999995224e-06
BDU:2015-00140,0.0
BDU:2015-00183,0.0
BDU:2015-00169,0.0
BDU:2015-00189,0.0
BDU:2015-00167,0.0
BDU:2015-00224,-1.4999999999876223e-06
BDU:2015-00227,0.0
BDU:2015-00222,-5.0999999999801204e-06
BDU:2015-00218,-5.200000000010752e-06
BDU:2015-00229,-8.000000000008e-06
BDU:2015-00245,0.0
BDU:2015-00217,-5.200000000010752e-06
BDU:2015-00223,-2.2000000000077513e-06
BDU:2015-00221,-5.0999999999801204e-06
BDU:2015-00226,-2.1000000000048757e-06
BDU:2015-00219,-4.999999999977245e-06
BDU:2015-00232,-8.000000000008e-06
BDU:2015-00238,-3.599999999992498e-06
BDU:2015-00254,0.0
BDU:2015-00249,-1.4999999999876223e-06
BDU:2015-00260,6.900000000004125e-06
BDU:2015-00239,-3.599999999992498e-06
BDU:2015-00256,1.1399999999994748e-05
BDU:2015-00231,-8.000000000008e-06
BDU:2015-00255,1.1399999999994748e-05
BDU:2015-00228,-1.4999999999876223e-06
BDU:2015-00243,0.0
BDU:2015-00244,0.0
BDU:2015-00236,-6.000000000172534e-07
BDU:2015-00216,-5.200000000010752e-06
BDU:2015-00220,-1.4999999999876223e-06
BDU:2015-00247,-1.4999999999876223e-06
BDU:2015-00241,0.0
BDU:2015-00282,-2.2000000000077513e-06
BDU:2015-00259,6.900000000004125e-06
BDU:2015-00240,0.0
BDU:2015-00269,-1.600000000046009e-06
BDU:2015-00265,0.0
BDU:2015-00251,0.0
BDU:2015-00272,0.0
BDU:2015-00233,-2.2000000000077513e-06
BDU:2015-00258,1.1399999999994748e-05
BDU:2015-00276,-5.00000000069889e-07
BDU:2015-00250,-1.4999999999876223e-06
BDU:2015-00262,0.0
BDU:2015-00297,-4.999999999977245e-06
BDU:2015-00257,1.1399999999994748e-05
BDU:2015-00293,-5.200000000010752e-06
BDU:2015-00270,-1.600000000046009e-06
BDU:2015-00278,3.310000000000812e-05
BDU:2015-00281,-2.2000000000077513e-06
BDU:2015-00273,0.0
BDU:2015-00242,-6.000000000172534e-07
BDU:2015-00261,0.0
BDU:2015-00296,-4.999999999977245e-06
BDU:2015-00302,-2.2000000000077513e-06
BDU:2015-00288,-5.200000000010752e-06
BDU:2015-00289,-5.200000000010752e-06
BDU:2015-00279,2.0299999999973117e-05
BDU:2015-00235,-5.000000000032756e-06
BDU:2015-00291,-5.200000000010752e-06
BDU:2015-00301,-5.0999999999801204e-06
BDU:2015-00274,0.0
BDU:2015-00303,-2.2000000000077513e-06
BDU:2015-00263,0.0
BDU:2015-00266,-1.4999999999876223e-06
BDU:2015-00271,0.0
BDU:2015-00299,-1.4999999999876223e-06
BDU:2015-00287,-5.200000000010752e-06
BDU:2015-00286,-5.200000000010752e-06
BDU:2015-00284,-5.200000000010752e-06
BDU:2015-00285,-5.200000000010752e-06
BDU:2015-00313,0.0
BDU:2015-00307,-2.1000000000048757e-06
BDU:2015-00314,0.0
